Appliances	dT_out6	dT_kitchen	dRH_kitchen	dT_living	dT_laundry
75.0000	-1.7717	-0.1000	-0.6433	-0.3739	-0.0222
43.3333	-0.6572	-0.2411	0.1233	-0.4667	0.0000
50.0000	-0.1922	-0.2367	-0.2717	-0.4656	0.0000
55.0000	0.0900	-0.2061	-0.1683	-0.4039	0.0917
43.3333	-0.3500	-0.1600	-0.2567	-0.3278	0.0083
46.6667	-0.0394	-0.1728	-0.1433	-0.2433	-0.0722
51.6667	0.7783	-0.1456	-0.0667	-0.2206	-0.0278
53.3333	0.1889	-0.1456	0.0000	-0.1356	0.0333
43.3333	-0.2662	-0.0811	0.6633	-0.1211	-0.1356
65.0000	0.4096	-0.0444	0.4067	-0.0667	-0.2978
66.6667	0.7439	-0.0389	0.4844	0.0111	0.0000
60.0000	-0.8311	-0.0333	-0.3258	-0.0056	-0.0794
80.0000	2.9839	-0.0500	-0.0319	0.7817	-0.1417
83.3333	1.4378	0.0778	1.7333	0.7406	0.0122
48.3333	0.2217	-0.0111	0.0544	0.5478	-0.0011
65.0000	1.7553	0.0389	-1.1461	0.4461	0.0458
96.6667	0.0947	0.1228	-0.6300	0.2033	0.0275
73.3333	0.5428	0.1406	-0.7756	0.0133	-0.1000
95.0000	-0.1211	0.0917	-0.6865	-0.1678	-0.0733
95.0000	-2.5707	-0.0550	-0.4163	-0.3815	-0.0411
101.6667	-0.7906	0.0367	0.2444	-0.2390	-0.1267
163.3333	-0.2268	0.4897	3.0275	0.2678	0.2500
103.3333	-0.9896	0.5764	-2.3358	0.3908	0.3025
108.3333	-2.1822	0.1883	-0.9461	-0.0147	0.1153
65.0000	-1.3511	-0.0689	0.0261	-0.3378	-0.1933
71.6667	-0.5033	-0.2456	0.4717	-0.4547	-0.2289
66.6667	-0.4422	-0.2289	0.1789	-0.4392	-0.0222
46.6667	-0.3903	-0.2356	0.1556	-0.3778	0.0567
51.6667	-0.2819	-0.2217	0.1767	-0.3478	-0.0567
53.3333	-0.1611	-0.1683	-0.1894	-0.2906	0.1594
40.0000	-0.0778	-0.1639	-0.1578	-0.2300	0.0061
51.6667	-0.3444	-0.1317	-0.1789	-0.2261	-0.0111
113.3333	-0.2944	-0.0656	0.3583	-0.2144	-0.0944
68.3333	0.3056	-0.0778	0.2433	-0.0756	-0.2078
161.6667	1.3989	-0.0375	-0.0483	0.2342	-0.1422
75.0000	4.4811	0.0097	0.5689	2.2242	0.3550
66.6667	3.4156	0.1000	-0.2744	2.1839	0.1222
78.3333	2.0989	0.0706	-0.1657	0.4000	-0.1122
56.6667	-1.9144	0.0250	-0.5549	-0.2271	0.0794
40.0000	-0.6522	-0.0700	-0.2700	-0.6507	0.0000
55.0000	1.2250	0.0700	-0.0562	-0.2678	-0.0856
50.0000	0.2592	0.0000	0.0835	-0.4128	0.0856
63.3333	0.4392	0.0894	0.4083	-0.3017	0.0000
186.6667	1.5967	0.1261	-0.6667	-0.1050	-0.0244
268.3333	-0.2092	0.1056	-1.0989	-0.1383	0.0356
391.6667	-0.8036	0.0333	-0.1800	-0.1356	1.2511
120.0000	-0.6869	-0.0000	0.0478	-0.2056	0.9567
105.0000	-3.9725	-0.0722	-0.5833	-0.3428	-0.5942
55.0000	-2.1900	-0.0783	0.3672	-0.3700	-0.3897
51.6667	-0.9475	-0.1428	0.1783	-0.3983	-0.1350
51.6667	0.4869	-0.1061	0.1394	-0.3628	-0.0722
41.6667	0.1811	-0.1561	0.1861	-0.2617	-0.1233
53.3333	-0.8786	-0.1378	0.2067	-0.1900	-0.0700
53.3333	-0.0608	-0.1056	0.0711	-0.2056	-0.0444
43.3333	0.6756	-0.0706	0.1117	-0.1506	-0.0150
46.6667	0.3644	-0.0861	0.0700	-0.1150	-0.0917
53.3333	0.4156	-0.0889	0.1217	-0.0861	-0.0889
80.0000	1.5214	-0.0333	0.8768	0.0050	-0.2764
361.6667	1.7900	0.0444	0.7521	0.2422	0.4331
110.0000	0.9681	0.0433	1.0967	0.2044	1.0233
55.0000	0.4272	0.0456	0.1031	0.1851	-0.5817
38.3333	0.1567	0.0000	-0.3897	0.1704	-0.4094
286.6667	0.9556	-0.0500	0.3200	0.1528	-0.3167
196.6667	-0.4381	0.1461	0.9243	0.4500	1.1783
183.3333	1.0108	0.5561	0.1246	0.9572	0.2472
201.6667	-1.1444	0.6433	0.7444	0.5256	0.7811
55.0000	1.2040	0.4722	-0.7854	0.5263	0.1244
78.3333	1.3232	0.2206	-0.5368	0.3110	-0.7482
188.3333	0.4211	0.2222	-0.3833	0.2161	-0.2846
155.0000	-1.9723	0.4056	1.3336	0.0539	-0.1372
115.0000	-1.7825	0.4228	-1.5736	0.2017	-0.1681
108.3333	-1.1046	0.1511	-0.4244	0.0589	-0.1686
66.6667	-0.2950	-0.0444	-0.2044	-0.2922	-0.1578
50.0000	-0.0933	-0.2442	-0.0389	-0.5067	-0.0333
55.0000	0.0322	-0.2692	0.1694	-0.3933	0.0278
51.6667	-0.2639	-0.2717	0.0972	-0.3383	0.1750
43.3333	-0.4539	-0.2728	0.2094	-0.2633	0.1667
45.0000	-0.4989	-0.2678	0.1072	-0.2428	-0.0657
51.6667	-0.3722	-0.1956	0.1256	-0.2411	-0.0138
51.6667	-0.3856	-0.1606	0.0458	-0.2294	0.0000
55.0000	-0.1833	-0.1250	-0.0581	-0.2178	0.0000
40.0000	0.4794	-0.0817	0.0244	-0.1117	-0.0500
61.6667	1.3544	-0.0894	0.2311	0.1461	-0.0917
326.6667	1.9611	0.0222	0.7922	0.4028	-0.1261
251.6667	2.2661	-0.0667	-0.4000	0.6711	0.0778
478.3333	0.7578	0.0667	0.0933	0.3300	0.4633
156.6667	1.2767	0.0550	-0.2417	0.1411	1.4056
336.6667	0.1297	0.0606	-0.0561	0.1778	-0.0300
171.6667	-0.1675	0.1717	-0.4939	0.3011	0.9311
95.0000	0.0306	0.1572	-1.3296	0.3119	-0.3794
181.6667	-0.0350	0.0556	-0.4165	0.0125	-0.7493
320.0000	-0.7811	0.0244	3.9122	-0.0889	-0.5235
265.0000	-0.6656	0.1189	2.7025	-0.2194	0.1222
70.0000	-0.4147	-0.1006	-1.6075	-0.2889	0.2367
60.0000	-0.4225	-0.0928	-0.7994	-0.3672	-0.3389
71.6667	-2.6744	-0.1628	-0.5869	-0.4811	-0.3761
70.0000	-1.8685	-0.1672	-0.4531	-0.4700	-0.1813
73.3333	-0.8199	-0.1644	-0.2900	-0.3789	-0.0504
41.6667	-0.5183	-0.1056	0.1800	-0.2672	0.0000
51.6667	-0.1600	-0.1150	-0.2662	-0.2578	-0.0411
55.0000	-0.7028	-0.1678	-0.1804	-0.1917	0.0111
48.3333	-0.8989	-0.1394	-0.1311	-0.1650	0.0000
41.6667	-0.4089	-0.1128	-0.0768	-0.2072	-0.0389
53.3333	-0.1867	-0.0828	-0.0943	-0.1611	-0.1556
51.6667	0.0671	-0.1000	-0.0244	-0.1500	-0.0056
53.3333	0.4974	-0.0711	-0.0400	-0.0489	0.0000
58.3333	1.7267	-0.0489	0.2650	0.1761	-0.1678
85.0000	3.4167	0.1306	0.8339	2.8772	0.1206
90.0000	1.5256	0.1433	-0.0608	2.5044	-0.1894
63.3333	1.0164	0.2039	-0.0347	0.9478	-0.3006
91.6667	0.6325	0.2200	2.4656	-0.0822	-0.0728
96.6667	0.7696	0.1722	-1.8789	-0.3207	0.0000
78.3333	0.7636	0.2539	-1.3361	-0.6237	0.0244
108.3333	0.6443	0.2244	-2.0811	-0.5789	-0.1078
105.0000	0.4503	0.2111	-0.7900	-0.2344	0.0667
215.0000	0.3731	0.2517	1.6917	-0.2722	0.0839
303.3333	0.1253	0.2256	0.3822	-0.1833	0.1483
271.6667	-0.2122	0.7922	-0.4022	-0.0556	0.1444
116.6667	-0.2878	-0.0175	-1.5922	-0.1556	0.0400
106.6667	-3.8558	-0.2164	-0.2372	-0.3928	-0.1856
85.0000	-3.3203	-0.2256	0.1544	-0.4150	-0.1717
70.0000	-1.3800	-0.2364	0.2717	-0.4875	-0.0706
48.3333	-0.6008	-0.2419	-0.1211	-0.4192	-0.1172
55.0000	-0.2919	-0.2044	0.1400	-0.4022	-0.0450
51.6667	-0.5658	-0.2411	0.3189	-0.3171	0.0000
40.0000	-1.1381	-0.2144	0.0211	-0.2957	0.0212
53.3333	-0.4689	-0.1883	0.1094	-0.2378	0.1076
51.6667	-0.6261	-0.1744	0.1239	-0.1822	0.1406
103.3333	-0.4044	-0.0706	0.3292	-0.1839	-0.1239
76.6667	0.4039	0.0000	0.2175	-0.0444	-0.2414
170.0000	2.4707	0.0000	0.3222	0.2437	0.0958
53.3333	6.7115	0.0867	0.3303	3.0051	0.2967
55.0000	3.7222	0.1994	-0.2864	2.9072	0.0200
53.3333	1.9797	0.1750	-0.2622	0.8978	0.0833
51.6667	0.7986	0.1739	-0.0744	-0.1083	0.0000
81.6667	0.7556	0.2306	-0.3061	-0.3367	-0.0111
81.6667	1.0886	0.2489	-0.3578	-0.4889	0.0867
80.0000	0.9853	0.1844	-0.0911	-0.2578	0.1811
81.6667	0.0344	0.1511	0.0556	-0.2289	0.0822
105.0000	-0.2647	0.0389	0.4106	-0.2089	0.0061
265.0000	-1.6008	0.0406	0.9500	-0.3467	-0.0122
126.6667	-1.9203	0.3978	1.3375	-0.1844	0.1283
135.0000	-1.1450	-0.0494	0.2264	-0.4078	0.0278
110.0000	-1.5992	-0.1389	0.0100	-0.4667	-0.0556
53.3333	-0.7789	-0.1268	0.2100	-0.4063	-0.0333
65.0000	-0.9685	-0.1510	0.0061	-0.3999	0.1000
55.0000	-0.8060	-0.1444	0.2078	-0.3306	0.0944
55.0000	0.2511	-0.1139	0.2067	-0.2878	0.0206
38.3333	-0.3708	-0.1428	0.3028	-0.2244	-0.0011
53.3333	-1.9392	-0.0933	0.0522	-0.1522	-0.0361
53.3333	-0.9778	-0.1800	-0.1700	-0.2489	0.0222
50.0000	-0.5303	-0.1356	-0.1350	-0.2394	-0.0935
51.6667	-1.0686	-0.0611	0.1283	-0.1906	-0.2704
68.3333	0.7511	0.0000	0.3172	-0.0836	-0.1111
50.0000	1.3461	0.0000	0.1575	0.2103	0.1656
55.0000	2.2694	0.0000	-0.2614	2.6622	0.3469
40.0000	1.1667	0.1256	0.0367	2.6911	0.0447
51.6667	0.8324	0.1844	-0.2357	0.8236	-0.0933
53.3333	0.4115	0.1828	-0.4387	-0.1664	-0.0111
53.3333	0.7233	0.2378	-0.5706	-0.5022	0.0222
40.0000	0.0942	0.2144	-0.5506	-0.6892	0.0400
56.6667	0.3297	0.2597	-0.4889	-0.4425	-0.0844
50.0000	0.0622	0.1942	-0.2522	-0.4122	0.0844
65.0000	0.2528	0.1122	-0.1456	-0.4022	0.0500
245.0000	-0.0744	0.0208	-0.7429	-0.4433	0.0000
133.3333	-0.5878	0.0403	-0.7343	-0.3217	-0.0100
138.3333	-0.9375	-0.0556	-1.2200	-0.3100	0.0878
118.3333	-3.9397	-0.1083	-0.2278	-0.4161	-0.1817
56.6667	-2.5333	-0.1094	0.5139	-0.4278	-0.1306
55.0000	-1.1544	-0.1611	0.3722	-0.4578	-0.0800
41.6667	-0.7911	-0.1678	0.1115	-0.4258	-0.0244
51.6667	-0.7389	-0.1711	0.2196	-0.3769	0.1489
53.3333	-0.6256	-0.1439	0.1656	-0.2933	0.0983
55.0000	-0.5900	-0.1422	0.0861	-0.2628	0.0617
38.3333	-0.5912	-0.1472	0.1483	-0.2433	0.0200
50.0000	-0.4476	-0.1567	0.0867	-0.1822	-0.0911
66.6667	-0.2650	-0.1089	0.6222	-0.1967	-0.1111
115.0000	0.9175	0.0000	0.0269	-0.0911	-0.1556
60.0000	2.5997	-0.0500	-0.6481	0.1294	-0.1422
175.0000	6.4400	0.0294	0.3689	3.1394	0.2850
71.6667	2.8722	0.2901	1.6971	3.5022	0.0517
83.3333	1.7872	0.3504	1.1562	0.9326	-0.0067
76.6667	0.8850	0.0011	-6.0656	-0.9060	-0.5556
65.0000	-0.0711	0.1744	0.2556	-0.3528	0.2267
70.0000	0.3178	0.3394	0.7919	-0.5650	0.2146
70.0000	0.1767	0.3183	0.4108	-0.3700	0.1754
68.3333	0.0028	0.2233	0.3633	-0.2769	0.0989
81.6667	-0.1511	0.1333	-1.5476	-0.2619	-0.0325
113.3333	0.0856	0.0000	-1.9763	-0.3344	0.0525
133.3333	-0.2600	0.0800	1.5789	-0.1767	0.1000
111.6667	-0.5551	-0.0400	0.4528	-0.2817	-0.0333
100.0000	-4.3976	-0.0900	-0.0061	-0.4217	-0.2239
75.0000	-2.7489	-0.1750	0.4650	-0.4556	-0.0328
55.0000	-1.2583	-0.1461	0.3667	-0.5117	0.1228
55.0000	-1.0289	-0.1585	0.3847	-0.4272	0.1833
40.0000	-0.6047	-0.1149	0.1125	-0.3689	0.0694
56.6667	-0.3181	-0.1400	0.0222	-0.3389	-0.0244
51.6667	-0.0767	-0.1706	-0.0122	-0.2472	0.0489
55.0000	-0.5556	-0.1172	0.0100	-0.2000	0.0611
51.6667	-0.9178	-0.1406	0.0733	-0.1894	-0.0278
38.3333	-0.3883	-0.1472	0.0493	-0.1744	-0.0189
58.3333	0.5549	-0.1300	0.0296	-0.0444	-0.0633
166.6667	2.9757	0.0600	1.1522	0.1468	-0.1389
173.3333	5.6511	0.0200	-1.3513	3.2232	0.2389
85.0000	2.6856	0.0722	-1.8465	3.0211	-0.1000
96.6667	1.8717	0.1361	-0.1272	0.9606	-0.0656
88.3333	1.0567	0.1628	-3.4189	-0.7075	-0.1161
103.3333	-0.1733	0.2589	-1.6414	-0.6697	-0.1361
41.6667	0.2317	0.3089	1.3308	-0.6011	-0.1456
55.0000	0.5322	0.3489	0.6456	-0.2722	0.1233
58.3333	0.3490	0.2442	-0.4217	-0.2572	0.1581
51.6667	0.4499	0.1947	1.7167	-0.1150	0.1636
203.3333	0.1361	0.0833	1.4828	-0.1372	0.1283
161.6667	-0.0039	0.0722	4.9842	-0.2172	0.0500
98.3333	-0.6356	-0.0167	-3.6386	-0.2556	0.0000
98.3333	-4.0211	-0.0667	0.1522	-0.3244	-0.0111
71.6667	-2.8411	-0.1133	0.3911	-0.4267	0.0000
56.6667	-1.6946	-0.1600	0.4129	-0.4717	0.0000
55.0000	-1.0299	-0.1544	0.3543	-0.4206	0.0000
41.6667	-0.9772	-0.1333	0.4717	-0.3767	0.0722
58.3333	-0.4375	-0.1539	0.2256	-0.3278	0.0578
50.0000	-0.0942	-0.1239	0.1633	-0.2600	0.1267
58.3333	-0.3700	-0.1056	0.1956	-0.1981	0.0333
50.0000	-0.4103	-0.1157	0.1549	-0.2047	0.0000
51.6667	-0.2764	-0.1554	0.1840	-0.1583	0.0122
73.3333	0.6364	-0.0833	0.4339	0.0222	-0.0122
246.6667	2.3503	0.0000	0.5806	0.1811	-0.0590
95.0000	5.7611	-0.1044	-0.6439	2.4178	-0.2787
273.3333	3.1756	-0.0300	0.5039	2.4900	0.1433
90.0000	2.1503	0.1478	0.9611	1.2906	-0.0511
110.0000	1.4131	0.2289	0.0394	-0.0739	0.1006
138.3333	0.8306	0.3500	-0.9478	-0.3483	0.0783
80.0000	-0.2462	0.4422	-1.8400	-0.4914	0.0672
160.0000	-0.2588	0.4247	-0.3921	-0.4603	0.1094
75.0000	0.4472	0.3397	-1.3007	-0.2533	0.0778
70.0000	0.2970	0.1711	0.8778	-0.1689	0.1222
93.3333	-0.0569	0.0633	1.1744	-0.1297	0.1158
176.6667	-0.4182	-0.0333	1.2919	-0.1303	0.1047
126.6667	-1.1818	-0.0350	0.9992	-0.4740	0.1906
116.6667	-5.0399	-0.1050	0.5033	-0.3529	0.0889
71.6667	-2.8328	-0.0833	-0.2089	-0.2965	-0.0111
53.3333	-1.1506	-0.1156	-0.1211	-0.4656	-0.0333
58.3333	-0.9201	-0.1378	-0.2056	-0.3889	0.0333
51.6667	-0.4396	-0.1258	0.0300	-0.3542	-0.0278
56.6667	-0.4520	-0.1153	-0.0778	-0.2864	-0.1617
53.3333	-0.4577	-0.0783	-0.0722	-0.2444	-0.1094
55.0000	-0.6221	-0.1539	-0.0822	-0.2044	0.0672
55.0000	-0.0379	-0.0800	0.0244	-0.1752	0.0539
51.6667	0.3987	-0.1156	-0.0778	-0.1354	0.1111
53.3333	0.9783	-0.1333	-0.0544	0.0338	0.0444
148.3333	2.2194	-0.1089	0.4014	0.3386	0.0783
121.6667	5.8867	0.1194	1.1297	3.2904	0.3311
153.3333	2.9389	0.1967	0.0989	2.4174	0.0072
178.3333	1.5320	0.2733	-0.5272	0.9386	-0.0778
161.6667	0.7792	0.4261	-4.4850	-0.1271	-0.0789
86.6667	-0.0810	0.4622	-1.7089	-0.5707	-0.0122
75.0000	0.0011	0.2522	-0.0300	-0.5437	0.1022
88.3333	0.1545	0.3319	-0.2150	-0.2213	0.0722
103.3333	0.1275	0.1858	-1.3928	-0.5005	0.0944
91.6667	-0.4296	-0.0167	0.6522	-0.3606	0.0167
83.3333	1.1090	-0.1333	1.4219	-0.1294	0.0917
285.0000	0.1590	0.0000	3.0081	-0.1494	0.0539
120.0000	-0.2072	-0.1189	1.4989	-0.5878	0.0222
86.6667	-5.6078	-0.2489	1.3556	-0.7472	0.0222
56.6667	-4.1911	-0.1228	-0.1378	-0.0911	-0.0444
58.3333	-1.5071	-0.1250	-0.0272	-0.4122	0.0444
56.6667	-0.9939	-0.1044	0.0372	-0.4472	0.0911
58.3333	-0.6407	-0.0861	0.0672	-0.3328	0.1300
51.6667	-0.5257	-0.0828	0.0183	-0.2961	0.0722
55.0000	-0.0872	-0.1000	0.1233	-0.2417	0.0056
56.6667	1.1093	-0.0844	0.0811	-0.1556	0.0111
50.0000	0.3708	-0.0644	0.3494	-0.1111	0.0100
56.6667	-0.0520	-0.1172	0.3056	-0.0107	0.0200
50.0000	0.0569	-0.0839	0.2250	0.0829	0.0600
60.0000	1.8533	-0.0611	0.5122	0.2583	0.0000
183.3333	5.7811	0.1078	1.8556	2.9519	0.3180
143.3333	2.8376	0.2189	-0.4322	3.0819	0.1340
135.0000	1.7185	0.2979	0.3736	0.8633	-0.0501
50.0000	1.0486	0.1837	-0.7297	-0.5444	-0.0676
56.6667	0.1039	0.1306	-1.3672	-0.8206	-0.0243
56.6667	-0.1415	0.0611	-0.9019	-0.7456	0.0286
56.6667	0.4863	0.0000	-0.9736	-0.5550	0.0524
50.0000	0.1962	0.0667	-0.8233	-0.4139	0.0119
55.0000	-0.2928	-0.0222	-0.7111	-0.3550	0.0157
56.6667	-0.9159	-0.0139	-0.6903	-0.2733	0.0484
50.0000	-0.5467	-0.0306	-0.6597	-0.2800	0.0180
60.0000	-1.6506	-0.0722	-0.2806	-0.2194	-0.1012
78.3333	-4.3289	-0.1061	1.1657	-0.6472	-0.0067
63.3333	-3.0544	-0.1817	1.4993	-0.7694	-0.1242
58.3333	-1.1071	-0.1289	0.6678	-0.1193	0.1127
53.3333	-0.5458	-0.0333	-0.0644	-0.2879	0.1344
55.0000	-0.2459	-0.0778	0.0611	-0.2811	0.0000
58.3333	-0.0268	-0.0428	0.0489	-0.2081	0.0722
55.0000	-0.4566	-0.0672	-0.0711	-0.2092	0.0278
53.3333	-0.3261	-0.0542	-0.0511	-0.1856	-0.0222
56.6667	-1.7981	-0.0658	-0.1078	-0.1628	-0.0111
65.0000	-1.4644	-0.0089	0.8178	-0.1444	-0.1844
55.0000	0.4212	0.1039	0.3550	0.0722	-0.3489
56.6667	4.0509	-0.0950	-0.1450	0.4278	0.1506
61.6667	4.4401	0.0000	-0.1944	2.1851	0.2350
66.6667	2.0057	0.1339	-0.1650	1.5843	-0.1089
55.0000	2.3637	0.1517	0.2993	0.8156	0.0556
61.6667	0.7217	0.1833	0.3057	0.2789	0.0444
135.0000	0.6046	0.2011	0.4322	-0.2139	0.0700
173.3333	1.5201	0.1267	0.4358	-0.2722	0.1100
88.3333	-0.5264	0.1294	-0.0353	-0.4567	-0.0527
70.0000	0.4079	0.0939	-0.7178	-0.2122	-0.0140
78.3333	-0.1461	0.0500	-0.5369	-0.2050	0.1290
268.3333	-1.5815	0.0622	0.7086	-0.3067	0.0340
120.0000	-2.3498	0.1644	3.6678	-0.3717	-0.0202
110.0000	-2.7558	0.0111	-0.8200	-0.2989	0.1438
95.0000	-1.3699	-0.0778	0.0897	-0.2500	-0.0300
71.6667	-0.7352	0.0000	-0.1792	-0.3667	0.0654
71.6667	-0.8402	-0.1039	0.0589	-0.3631	0.0646
60.0000	-0.8925	-0.0672	0.3900	-0.2975	0.0489
51.6667	-0.5300	-0.0689	0.1039	-0.2456	0.0411
55.0000	-0.4620	-0.0822	0.1878	-0.2292	-0.0685
56.6667	-0.4445	-0.0778	0.2678	-0.2025	0.0587
56.6667	-0.3050	-0.0611	0.2906	-0.1511	-0.0676
50.0000	-0.2367	-0.0572	0.2700	-0.1381	-0.1626
71.6667	-0.0242	-0.0244	0.4228	-0.0886	-0.0500
63.3333	0.3886	0.0306	0.8467	-0.0500	0.0004
60.0000	0.6483	-0.1311	1.6822	-0.0111	-0.0208
56.6667	0.4117	-0.0967	0.2200	0.0744	0.0295
55.0000	1.3933	-0.0563	0.0738	0.1889	0.0333
53.3333	0.8956	0.0263	0.2757	0.2500	-0.0424
56.6667	1.3222	0.0600	0.2117	0.5106	0.0485
58.3333	2.0092	0.0722	-0.0600	0.7894	0.0515
53.3333	1.0697	0.1436	-0.2625	0.4408	0.1000
53.3333	0.8878	0.1386	-0.2942	0.1927	0.0000
56.6667	-0.1069	0.0856	-0.2544	-0.0277	0.0250
63.3333	-0.4147	0.0600	-0.0922	-0.0904	0.0650
126.6667	-1.0006	0.0167	0.8328	-0.2798	-0.0583
101.6667	-0.7611	0.0333	0.8983	-0.4624	-0.5282
105.0000	-1.6035	-0.1350	-0.1050	-0.2765	-0.2035
95.0000	-3.6432	-0.1008	-0.2361	-0.1729	-0.0340
68.3333	-1.5911	-0.0931	-0.1111	-0.3339	0.0580
58.3333	0.0349	-0.0356	-0.2622	-0.3324	0.3215
56.6667	0.0579	-0.0856	-0.2811	-0.2512	0.1543
51.6667	-0.2928	-0.0389	-0.2111	-0.1832	0.0693
56.6667	-0.0302	-0.0611	-0.1650	-0.1312	0.0171
56.6667	0.2387	-0.0375	-0.0061	-0.1467	0.0755
53.3333	0.2099	-0.0636	0.0022	-0.0792	0.0384
51.6667	0.0878	-0.0667	0.0000	-0.0444	-0.0083
68.3333	-0.7960	-0.0222	0.1333	-0.0437	-0.0069
110.0000	0.2981	0.1000	0.4156	0.1593	-0.3674
76.6667	1.5121	0.0350	-0.0400	0.2274	-0.2602
161.6667	2.1225	0.0450	0.4128	1.2306	-0.0143
65.0000	2.1965	-0.0100	0.8358	2.5768	-0.6271
63.3333	1.5580	0.0200	1.4825	0.3689	-0.2886
55.0000	2.1824	0.0444	-0.6900	0.1623	0.4233
56.6667	-0.0847	0.1331	-1.3249	-0.0757	0.2726
73.3333	1.3925	0.2075	-0.4162	-0.2290	0.1324
80.0000	-0.0264	0.2422	-0.6111	-0.2176	0.1145
76.6667	-0.2106	0.1772	-0.7161	-0.2349	0.1181
75.0000	-1.0211	-0.0208	1.2408	-0.5061	0.0086
91.6667	-2.8880	-0.1103	2.8275	-0.6789	0.0296
101.6667	-4.2120	0.0122	-0.1789	-0.0922	0.0637
95.0000	-0.7172	0.0244	-1.1303	-0.4450	-0.0205
85.0000	-0.2879	-0.0972	-0.5308	-0.3991	-0.1690
61.6667	-0.4283	-0.1278	-0.2894	-0.3491	0.0183
55.0000	-0.8677	-0.0750	-0.1944	-0.3057	0.1198
56.6667	-0.5531	-0.0833	-0.3189	-0.2756	0.1138
56.6667	-0.1073	-0.0389	-0.1794	-0.2410	0.1052
56.6667	-0.4635	-0.0778	-0.1089	-0.1665	0.0786
56.6667	-0.8987	-0.1100	-0.2017	-0.1771	0.0638
50.0000	-0.1321	-0.0389	-0.2728	-0.1579	-0.0217
56.6667	-0.3603	-0.0611	-0.2278	-0.1594	-0.0472
61.6667	-0.4567	-0.0500	-0.0283	-0.1031	0.0255
48.3333	0.6826	0.0500	-0.0969	-0.0069	-0.3964
58.3333	1.9763	0.0000	-0.0514	0.6350	-0.1474
51.6667	2.4300	0.0222	0.4089	1.2693	0.0700
48.3333	2.0579	0.0306	0.3236	0.1126	-0.0829
58.3333	0.4076	0.0083	0.1658	0.0428	0.0000
50.0000	0.9244	0.0817	-0.0333	0.5817	0.0000
55.0000	1.7867	0.1672	-0.2300	0.5380	0.0643
56.6667	1.3722	0.2456	-0.4172	0.3694	0.1225
56.6667	1.2944	0.1767	-0.3333	0.0458	0.0908
68.3333	0.0022	0.0333	-0.1967	-0.0815	0.0124
118.3333	-0.0136	0.0444	0.7178	-0.2523	-0.0446
208.3333	-0.6208	-0.0889	1.8244	-0.4215	-0.0573
105.0000	-2.7333	0.0889	1.6167	-0.1157	0.0119
123.3333	-1.7222	-0.0292	-2.0624	-0.2633	0.0000
100.0000	-1.9175	-0.0597	-0.4899	-0.2948	0.0000
71.6667	-1.5158	-0.0111	0.4378	-0.2772	0.0188
60.0000	-1.1500	-0.1089	0.3322	-0.3298	0.1490
56.6667	-0.4857	-0.0844	-0.2661	-0.3608	0.0833
55.0000	0.1657	-0.0417	-0.2956	-0.2636	0.1044
53.3333	0.1011	-0.0928	-0.0961	-0.2260	0.0278
58.3333	-1.2843	-0.0722	-0.1972	-0.1105	0.0167
58.3333	-1.0479	-0.0778	-0.2339	-0.1867	0.0292
50.0000	-0.6578	-0.0956	-0.2700	-0.1983	0.0042
58.3333	-0.3578	-0.0408	-0.2997	-0.1339	-0.0333
146.6667	0.7389	-0.0125	-0.0931	0.0334	-0.2022
176.6667	1.7956	-0.0222	-0.0844	0.4068	0.0339
338.3333	3.8336	-0.0861	1.1767	2.6280	0.8718
93.3333	1.5164	-0.0088	-0.2683	2.4978	0.6832
73.3333	1.2611	0.0893	0.0289	0.9084	-0.6484
355.0000	1.5231	0.1733	0.2322	-0.3710	0.0165
301.6667	0.6469	0.4400	-0.0850	-0.5535	0.8470
268.3333	0.9133	0.3711	-1.4111	-0.4144	0.2025
318.3333	0.3100	0.3733	-2.9389	-0.4579	-0.1888
201.6667	-0.1143	-0.0756	-0.9756	-0.5299	0.7209
351.6667	-0.1779	-0.0278	-1.2269	-0.4444	0.0389
231.6667	-1.1194	-0.0333	-0.1292	-0.1878	-0.0882
348.3333	-1.7236	0.1211	0.4000	-0.2675	-0.4711
208.3333	-0.8858	-0.1322	-2.8294	-0.7969	0.0462
120.0000	-4.3011	-0.1272	-0.2978	-0.3722	-1.2932
63.3333	-3.2606	-0.2089	0.3156	-0.4917	-0.6840
55.0000	-1.7400	-0.1756	0.1983	-0.4939	-0.5642
61.6667	-0.9767	-0.2003	0.1310	-0.4789	-0.0451
58.3333	-0.4239	-0.1881	0.1190	-0.3558	-0.2333
63.3333	-0.3200	-0.1222	-0.1011	-0.3000	-0.3124
60.0000	-0.3011	-0.1067	-0.2172	-0.2539	-0.1989
60.0000	0.6976	-0.0756	-0.3683	-0.1945	-0.2744
60.0000	-0.0526	-0.0861	-0.3683	-0.1569	-0.2372
56.6667	-0.0061	-0.1039	-0.3675	-0.1107	-0.2156
63.3333	-0.0685	-0.1056	-0.4464	-0.0708	-0.1789
113.3333	0.5940	-0.0556	-0.5689	0.1450	-0.2000
133.3333	1.0011	-0.0244	-0.7489	0.5486	0.1631
118.3333	0.5624	-0.0856	-0.6342	0.6898	0.2111
158.3333	1.0832	0.0672	0.3897	1.2302	0.2042
96.6667	0.8567	0.0817	1.3500	0.4956	0.1167
116.6667	0.0821	0.2186	0.3372	0.0156	0.0922
113.3333	0.0857	0.3869	-2.5172	-0.2760	0.0778
