Time	Pump	Flow	Press	Temp1	Temp2	Vib
2919	1639.6407	80.3805	10.6972	106.7500	97.3563	-0.2071
2920	1639.4486	80.5069	10.6299	107.1292	97.7978	-0.0754
2921	1646.3034	80.0778	10.6393	107.0623	98.0513	0.0430
2922	1662.0029	80.0857	10.5818	107.3119	97.4150	0.1463
2923	1673.8014	80.1114	10.6370	107.3176	97.8129	0.2378
2924	1678.3980	79.8246	10.6430	106.5485	97.6324	0.1508
2925	1675.5287	79.5739	10.6827	106.6292	97.7137	0.0657
2926	1680.5860	79.1980	10.6939	106.3562	97.6173	0.0227
2927	1689.6881	79.8753	10.6379	106.4126	97.4780	-0.1183
2928	1692.6465	80.0936	10.6094	106.7686	97.0861	-0.1684
2929	1697.1232	80.6324	10.5317	106.5698	96.7361	-0.1755
2930	1691.4653	81.2320	10.5840	106.0555	96.5958	-0.0090
2931	1684.5884	80.8646	10.7210	105.8596	96.7964	0.0594
2932	1676.0957	81.5303	10.7085	105.5399	96.4545	0.2771
2933	1670.9686	82.0107	10.7709	106.0112	96.8015	0.4539
2934	1659.2553	81.8334	10.8547	106.7201	96.3334	0.3373
2935	1649.4065	81.7574	10.8787	107.2396	95.7568	0.1734
2936	1650.7339	80.2326	10.8804	107.2292	95.8144	0.0326
2937	1657.7347	79.9323	10.8491	107.3615	96.0978	-0.1045
2938	1656.2512	80.4060	10.7660	107.8816	96.2170	-0.2631
2939	1656.7862	79.6057	10.7373	107.8745	96.5188	-0.2034
2940	1668.4889	79.7243	10.6043	107.9642	96.7857	-0.0574
2941	1665.0263	79.7432	10.6467	107.5925	96.6176	0.1394
2942	1660.6976	80.1436	10.6365	107.6604	96.2889	0.2168
2943	1664.6535	79.7805	10.6310	107.6296	96.3568	0.3257
2944	1659.8778	80.4432	10.5368	107.8030	95.8654	0.4250
2945	1665.5572	80.7586	10.6682	107.5087	96.5372	0.3119
2946	1650.0868	80.7004	10.7565	107.6963	96.1570	0.0922
2947	1643.3779	80.2835	10.7189	107.5866	96.6093	0.0460
2948	1653.0969	79.8335	10.7924	106.8369	96.2481	-0.0950
2949	1654.8645	79.1627	10.7675	106.5963	96.1472	-0.1072
2950	1658.1609	79.1496	10.6132	106.5461	95.5218	-0.0093
2951	1655.2031	79.2542	10.5577	106.4634	95.2813	0.0735
2952	1658.8446	78.6374	10.5511	105.7231	95.4649	0.1359
2953	1663.3800	78.8262	10.5377	105.3414	95.1239	0.1938
2954	1676.6997	79.9188	10.6037	105.6483	94.6569	0.2066
2955	1688.8578	79.2953	10.5749	105.4402	94.7088	0.1632
2956	1702.0402	79.9257	10.5345	105.5757	94.9238	-0.0141
2957	1694.4554	80.4429	10.4600	105.9156	94.9977	-0.0046
2958	1683.7485	80.1789	10.5376	105.2706	95.0901	-0.0695
2959	1674.3299	80.7187	10.5766	105.0949	94.7957	-0.0723
2960	1674.5813	80.3206	10.7433	105.5092	95.1341	0.0852
2961	1669.0292	80.6575	10.7272	106.0461	94.7076	0.1594
2962	1666.0148	80.6378	10.7916	105.5267	95.0074	0.2771
2963	1670.2408	79.8359	10.7471	105.8570	95.0209	0.3738
2964	1680.4687	80.3454	10.7043	106.4348	94.7853	0.3241
2965	1693.4974	80.5855	10.6843	106.6329	94.5801	0.2376
2966	1682.0882	80.9431	10.7563	106.5914	95.5278	0.1239
2967	1686.6823	81.1499	10.7794	106.9193	95.6036	0.0108
2968	1693.4328	80.9074	10.7929	106.3302	95.8175	-0.1007
2969	1692.3524	81.2468	10.7997	106.3841	95.9002	-0.1023
2970	1684.0649	81.3868	10.9052	106.8855	95.8344	0.0261
2971	1683.5969	81.3397	10.9617	107.4751	95.5494	0.1861
2972	1688.6065	81.0891	10.9119	108.3847	96.2287	0.2244
2973	1684.7893	80.3616	10.8685	108.7025	96.5635	0.3231
2974	1687.7100	80.2093	10.7491	108.6852	96.9720	0.3552
2975	1677.7116	80.9237	10.6558	108.7059	97.4729	0.2186
2976	1689.2044	80.6414	10.6756	108.5270	97.3552	0.0530
2977	1703.4251	80.2067	10.7316	108.3473	97.8852	-0.1626
2978	1700.0244	80.3198	10.6649	108.5980	97.5527	-0.2815
2979	1708.3792	80.0096	10.7048	108.6588	97.5751	-0.2283
2980	1697.6042	79.5228	10.5687	108.4413	97.8232	-0.0358
2981	1692.7524	79.2183	10.6210	108.0731	97.7824	0.1000
2982	1693.5528	80.0640	10.6632	107.7574	97.8311	0.2736
2983	1687.8024	80.4480	10.6990	107.8874	97.5487	0.3393
2984	1699.3176	80.7817	10.7495	107.6093	97.0545	0.2689
2985	1694.3056	80.3401	10.6899	107.8383	96.7217	0.2153
2986	1690.0810	80.8495	10.7446	107.0266	97.4641	0.1087
2987	1689.0326	80.0929	10.8148	107.0043	97.0958	-0.0803
2988	1686.5216	79.9385	10.7536	107.3675	96.3566	-0.1633
2989	1691.8306	80.1161	10.7826	107.2324	96.4046	-0.1387
2990	1687.5578	80.5746	10.8672	107.0717	96.1129	0.0267
2991	1689.2190	80.6991	10.7334	106.9586	96.0196	0.2439
2992	1679.0077	80.4772	10.7010	107.1144	95.6776	0.2698
2993	1671.9405	80.7112	10.7232	107.1308	95.9040	0.3464
2994	1685.0232	79.3734	10.6134	107.6655	96.4199	0.3673
2995	1685.5445	79.9524	10.6402	107.5298	96.3332	0.1958
2996	1667.4006	79.9017	10.5664	107.5264	96.1773	-0.0232
2997	1670.0819	80.1754	10.6182	107.6402	96.6421	-0.1831
2998	1675.1499	79.8555	10.5791	108.1843	96.8546	-0.2336
2999	1680.7914	80.1830	10.6170	107.6890	97.2377	-0.2396
3000	1660.1465	79.8118	10.5617	107.1693	97.4368	-0.0195
3001	1648.8766	79.6793	10.5722	107.1459	96.6617	0.0471
3002	1647.5999	79.2069	10.6098	107.0383	96.8348	0.1036
3003	1626.8670	79.7208	10.6353	106.3695	96.3518	0.2792
3004	1623.6416	79.9056	10.6118	106.3677	96.1272	0.2395
3005	1615.3231	79.6282	10.5415	106.4537	96.1031	0.1797
3006	1617.0321	79.3319	10.5665	106.1623	96.0586	0.0505
3007	1602.3785	78.9935	10.5431	106.2417	96.1822	-0.1190
3008	1598.3805	78.9133	10.6316	105.9538	96.4829	-0.1421
3009	1602.3254	78.6579	10.5599	105.9778	96.1813	-0.1313
3010	1597.6850	78.3218	10.5569	105.4696	95.9525	-0.0000
3011	1595.5297	77.8739	10.5217	105.2857	95.8412	0.0798
3012	1585.7480	76.7420	10.5237	104.8353	95.4007	0.2073
3013	1578.6280	76.0721	10.3986	104.8243	95.7152	0.3123
3014	1572.4717	75.5342	10.3335	104.8939	95.4651	0.2373
3015	1560.8923	75.3716	10.1719	104.2962	95.4703	0.2337
3016	1554.2955	75.1466	10.1697	103.7232	95.4607	0.0207
3017	1555.4001	74.9507	10.0719	103.2792	95.2972	-0.0701
3018	1560.0451	75.2747	10.0701	103.1605	93.8371	-0.2189
3019	1557.2415	75.5865	10.0930	103.1032	93.6010	-0.2024
3020	1550.5300	75.3784	10.1411	102.8858	93.1029	-0.1368
3021	1539.0156	74.7368	10.1359	102.2761	93.2169	-0.0540
3022	1537.9563	75.4550	10.0715	102.3819	93.2198	0.1606
3023	1540.2317	74.9606	10.0293	102.0001	92.5863	0.1916
3024	1548.8896	74.8379	10.1210	101.8056	92.2072	0.2330
3025	1564.4712	74.7667	10.0314	102.1972	92.3563	0.2008
3026	1563.9752	74.8355	9.9849	101.6411	92.1479	-0.0716
3027	1573.6065	75.3190	9.9230	101.1420	92.5280	-0.2193
3028	1555.8001	76.3472	9.9460	100.8978	91.9803	-0.2907
3029	1549.5216	76.0323	10.0087	100.4015	91.3957	-0.2433
3030	1535.5009	75.6134	10.0458	100.6840	91.2468	-0.1232
3031	1528.7869	75.1763	10.0883	100.3824	91.4565	0.0836
3032	1533.1066	74.3060	10.1295	100.5486	91.5051	0.1333
3033	1545.8004	73.8118	10.0135	100.7897	91.2000	0.2227
3034	1545.9458	73.1567	9.9594	100.8831	91.5176	0.2741
3035	1551.7165	74.2721	9.9262	101.1395	91.2258	0.1122
3036	1555.5500	74.6666	9.8371	100.8516	91.0924	0.0083
3037	1552.0743	74.7164	9.9097	100.6280	90.7259	-0.1068
3038	1541.8478	74.9369	9.9040	100.2634	90.5095	-0.2658
3039	1548.3408	75.1785	9.9549	99.5765	90.5680	-0.1759
3040	1525.0281	74.8708	9.9971	99.3664	90.2088	-0.0898
3041	1526.0944	74.7291	10.0126	99.7475	89.4163	0.0575
3042	1530.3309	74.5680	9.9985	99.7663	89.6389	0.2190
3043	1533.1069	74.2553	10.0024	100.2241	90.0281	0.2671
3044	1525.1069	73.7354	9.9806	99.6666	90.3416	0.1898
3045	1518.2145	74.0109	9.9771	99.4597	89.6634	0.1144
3046	1515.8311	73.8082	10.0008	99.5584	89.7442	-0.0206
3047	1503.5830	73.7218	9.9966	99.4058	89.5085	-0.1317
3048	1512.5234	73.0958	9.9827	99.9039	89.0911	-0.2204
3049	1509.3688	72.8559	9.8690	100.0281	88.8199	-0.2145
3050	1513.7692	72.2847	9.8053	99.8156	89.4053	-0.0970
3051	1506.7021	72.6324	9.7324	99.4910	89.6768	-0.0137
3052	1511.3202	73.1183	9.7073	99.1468	89.5546	0.1096
3053	1519.3724	72.8874	9.7658	98.7352	89.1641	0.2500
3054	1523.9190	73.2481	9.7801	99.0200	89.2864	0.1295
3055	1525.5350	73.5119	9.8090	99.1139	88.9651	0.0804
3056	1532.3031	73.1854	9.8194	99.1231	89.4031	0.0015
3057	1525.0006	73.2084	9.8295	98.9699	89.6410	-0.1616
3058	1524.7263	73.5662	9.7900	98.8625	89.2525	-0.1379
3059	1526.4285	73.7946	9.6951	98.8965	89.6490	-0.1339
3060	1532.0570	72.7389	9.6949	98.4301	89.5031	-0.1430
3061	1533.1528	72.9995	9.7659	97.9582	89.1325	-0.0218
3062	1534.7017	73.1436	9.8571	97.5251	88.5579	0.1149
3063	1530.6478	73.4061	9.7801	97.7641	88.7847	0.2568
3064	1534.8545	72.9321	9.8677	97.8800	89.2605	0.2210
3065	1525.2639	73.8207	9.7963	97.6606	89.0854	0.1456
3066	1532.8739	74.1725	9.8741	97.7617	89.5133	-0.0352
3067	1533.3583	73.5606	9.8304	97.3535	89.0277	-0.1001
3068	1536.9546	73.5912	9.8235	97.4775	88.6453	-0.1217
3069	1531.0485	73.7620	9.8602	97.9641	87.9111	-0.1415
3070	1525.3737	74.4777	9.8713	97.5217	88.3496	-0.0833
3071	1538.3433	73.8422	9.7945	97.4274	88.1534	-0.0032
3072	1549.4147	74.3303	9.7398	97.3317	88.6031	0.1263
3073	1547.4061	74.0375	9.8261	97.4810	87.8953	0.2960
3074	1544.4756	74.0629	9.7754	97.8814	87.4136	0.2341
3075	1535.3449	74.1371	9.8498	98.2070	87.8519	0.1504
3076	1545.4883	73.6110	9.8553	97.7508	88.2501	0.0366
3077	1542.4970	73.7947	9.9043	97.5656	88.2086	-0.2316
3078	1541.9469	73.8326	9.9143	97.9591	88.1767	-0.2952
3079	1544.9877	74.0942	9.8792	98.1489	87.8117	-0.3531
3080	1564.7647	73.9956	9.8860	98.5772	88.3421	-0.2404
3081	1556.9440	74.6200	9.8631	99.0493	88.2250	-0.0812
3082	1547.4059	74.8048	9.9161	98.5933	88.2070	0.1560
3083	1526.7582	74.7988	9.8701	98.8486	88.3129	0.2888
3084	1532.0611	74.8321	9.9413	98.9550	88.3483	0.2703
3085	1530.0469	74.2815	9.9161	98.8582	88.7497	0.1230
3086	1540.8206	73.9189	9.9337	98.4490	88.6208	0.0200
3087	1535.1941	73.6559	9.9491	98.2282	88.9868	-0.0972
3088	1542.5775	74.2070	9.8695	98.2177	88.9161	-0.1475
3089	1527.3257	74.6171	9.9295	98.3704	88.5902	-0.1021
3090	1517.5574	74.0943	9.9194	98.2389	88.4661	-0.0725
3091	1522.9150	74.2487	9.8654	98.3839	88.3841	-0.0006
3092	1524.0978	74.3891	9.8696	98.8665	88.6085	0.1299
3093	1532.4512	74.1649	9.8572	99.1851	88.2426	0.2350
3094	1529.3900	75.0551	9.8281	99.1327	88.5319	0.2056
3095	1525.9452	74.0805	9.9090	98.4375	88.5544	0.1020
3096	1525.0354	74.2731	9.9695	98.6477	88.5285	-0.0562
3097	1515.2246	74.1206	9.9759	98.6400	88.3720	-0.1345
3098	1502.4158	73.6370	9.9395	98.8159	88.6323	-0.2289
3099	1503.0535	73.7917	9.9142	99.1803	88.9077	-0.2786
3100	1490.1952	73.9519	9.9209	99.5174	88.9675	-0.1687
3101	1491.3139	73.5768	9.8964	99.3490	88.8935	-0.0114
3102	1484.5828	73.2124	9.8329	99.6039	89.4570	0.1361
3103	1482.7259	73.2388	9.8518	98.8580	89.5397	0.2034
3104	1480.2916	72.9735	9.8358	98.3393	89.2625	0.2634
3105	1467.9635	72.3067	9.8684	98.2843	89.0713	0.1499
3106	1479.0366	71.5835	9.8236	98.2855	89.1736	-0.0763
3107	1473.0799	71.4724	9.7076	98.3942	88.6150	-0.2392
3108	1475.4633	71.3646	9.7200	97.8433	88.1144	-0.3344
3109	1482.2342	71.1787	9.6870	97.7671	88.2063	-0.4304
3110	1494.5205	70.6149	9.6659	97.6373	87.6365	-0.2493
3111	1505.7972	70.8568	9.6262	97.0858	88.1596	-0.1049
3112	1489.5380	71.1304	9.5419	97.1061	88.2187	0.0462
3113	1485.4346	70.9958	9.5378	96.6776	88.1795	0.1297
3114	1482.3356	70.6473	9.6309	97.1087	88.9096	0.2623
3115	1492.1494	70.8987	9.6153	97.1769	88.5157	0.2088
3116	1491.1201	70.7370	9.5820	97.2108	88.0637	-0.0377
3117	1485.9940	71.0763	9.5631	96.3447	88.4243	-0.1474
3118	1485.4871	71.4205	9.5888	96.0491	88.1362	-0.2822
3119	1488.3459	71.7225	9.5632	96.3562	87.7038	-0.2832
3120	1479.3115	71.8983	9.5988	96.3976	87.3140	-0.1619
3121	1470.8776	71.4169	9.5361	95.9658	87.4176	-0.0099
3122	1467.2497	70.8810	9.5055	95.8410	86.7628	0.0149
3123	1469.5676	70.5496	9.5193	95.4344	86.6717	0.1801
3124	1471.7782	70.6482	9.4635	95.1406	86.8212	0.2456
3125	1468.2908	70.7594	9.4383	95.3466	86.6547	0.2176
3126	1480.1020	70.8751	9.4610	94.5023	86.1377	-0.0185
3127	1476.3811	71.0299	9.4935	93.9328	86.2812	-0.0798
3128	1463.0702	70.7012	9.5054	94.4272	85.8022	-0.1692
3129	1459.2394	70.1458	9.4824	94.5186	86.1640	-0.3376
3130	1469.3914	70.9840	9.4365	94.4309	86.0733	-0.1743
3131	1459.4991	71.4010	9.3814	93.9696	85.9759	-0.0009
3132	1460.5174	71.0185	9.4184	94.0025	85.5674	0.1070
3133	1471.7409	70.8334	9.4305	93.9378	85.0950	0.1335
3134	1465.3241	70.1372	9.4439	94.3069	85.2815	0.1479
3135	1461.7636	70.2709	9.4363	94.4730	85.4898	0.0929
3136	1458.6445	69.8375	9.4456	94.8518	84.7491	0.0033
3137	1469.2070	69.2122	9.4080	94.7527	85.0350	-0.1001
3138	1465.5024	70.0350	9.3518	95.1289	85.3779	-0.1913
3139	1471.2971	70.4985	9.4335	94.9120	85.4032	-0.1668
3140	1483.0872	70.8107	9.4722	94.9286	85.0786	-0.1527
3141	1502.3311	70.4587	9.4779	94.6481	85.3197	-0.0119
3142	1501.1707	71.3265	9.4357	94.8282	84.8850	0.1859
3143	1494.8355	71.0603	9.4547	94.7548	85.5685	0.2002
3144	1490.2438	71.0179	9.4657	94.8181	85.5497	0.2729
3145	1483.0434	71.2279	9.4709	94.6944	85.7353	0.2574
3146	1498.9451	71.1747	9.4478	94.6931	85.8911	0.0985
3147	1507.3340	70.9909	9.3756	94.6638	85.9313	-0.1072
3148	1505.8852	71.9853	9.4496	94.0762	86.1259	-0.0568
3149	1491.5604	72.6739	9.5483	94.6821	85.9188	-0.0549
3150	1498.7458	72.5462	9.5502	94.8214	85.9791	0.0629
3151	1515.0707	72.6532	9.5745	94.5754	86.3035	0.1779
3152	1529.7564	72.2766	9.5214	94.9653	86.0814	0.2822
3153	1549.0818	72.4052	9.5509	95.6069	85.5377	0.3998
3154	1550.1842	73.2267	9.5613	95.6587	85.5018	0.3199
3155	1559.3216	73.5158	9.6234	96.0689	85.0811	0.1701
3156	1575.8694	73.7948	9.6549	95.6039	85.3848	-0.0640
3157	1589.7019	74.4732	9.6890	94.9706	85.8814	-0.1133
3158	1610.6042	74.9985	9.7353	95.7430	86.1260	-0.2952
3159	1619.3145	76.0493	9.7239	95.6499	86.0011	-0.2139
3160	1619.4960	75.8920	9.8847	96.1735	86.2020	0.0082
3161	1640.6205	76.7220	9.9619	96.6084	86.5940	0.0262
3162	1650.5437	77.0864	10.0598	97.0649	86.5232	0.1351
3163	1653.7502	76.8118	10.1690	97.5602	86.9648	0.2868
3164	1649.5808	77.6622	10.1158	98.4932	87.0592	0.3008
3165	1657.3901	78.3376	10.2294	99.2197	86.9241	0.2827
3166	1660.0158	79.0088	10.2707	99.3561	87.8879	0.1848
3167	1679.8204	79.2220	10.3082	99.7861	88.6190	-0.0603
3168	1683.6872	79.4183	10.4064	100.3958	89.0042	-0.1169
3169	1686.8792	79.2856	10.4631	100.8501	88.9283	-0.1994
3170	1687.3412	79.3864	10.5849	101.8540	88.8307	-0.1636
3171	1696.3831	79.0283	10.5062	102.7252	89.3785	0.0504
3172	1705.1375	79.4956	10.5527	103.0073	89.6576	0.1963
3173	1708.0376	80.1476	10.6391	103.3371	90.6477	0.3517
3174	1722.4177	81.0615	10.6236	103.5104	91.4216	0.3694
3175	1715.8324	82.0803	10.7029	103.2452	91.7893	0.2667
3176	1716.2146	82.6096	10.8796	103.6458	92.9593	0.0273
3177	1731.4362	83.0555	10.9319	104.2225	92.7125	-0.0330
3178	1740.1746	82.6821	11.0534	104.5631	92.7882	-0.1784
3179	1750.5303	82.3111	11.0349	105.7049	92.8278	-0.0974
3180	1757.5117	82.6199	11.1001	106.5204	93.5792	-0.0475
3181	1766.1039	82.9103	11.0831	107.4994	93.7064	0.1845
3182	1776.6173	83.9922	11.0731	107.5315	93.7897	0.2881
3183	1768.0814	84.4615	11.0885	108.0586	94.1116	0.4722
3184	1774.0458	84.7982	11.1522	108.5674	94.6489	0.3999
3185	1773.1796	84.4154	11.2331	109.4240	94.8099	0.2905
3186	1767.7720	83.7852	11.2791	109.9011	95.1941	0.1146
3187	1780.7744	83.7228	11.1946	110.0282	96.4424	-0.0075
3188	1786.8637	84.1717	11.0103	109.9414	96.6338	-0.0264
3189	1805.2479	84.9323	11.0726	109.8526	97.2141	-0.0152
3190	1811.5552	84.8417	11.1265	109.8337	97.6140	0.1310
3191	1806.6276	85.2845	11.1694	110.0587	98.3613	0.3164
3192	1797.5187	85.5760	11.2094	110.1229	97.9348	0.3872
3193	1801.9342	85.8268	11.2668	110.6520	98.1558	0.4650
3194	1818.6987	85.4679	11.1814	110.6779	98.6769	0.4447
3195	1809.6510	85.8298	11.2322	110.8225	99.1462	0.3752
3196	1806.0759	86.7929	11.3423	110.7750	99.1495	0.2025
3197	1800.5733	86.8150	11.3607	111.3044	99.0967	0.0447
3198	1795.6629	86.8724	11.4023	111.6305	98.4989	-0.0072
3199	1798.6147	87.0112	11.5854	112.3055	98.9497	0.0524
3200	1805.0571	86.7758	11.6275	112.7550	99.5786	0.1331
3201	1812.8282	86.7083	11.6239	113.5305	100.0165	0.3009
3202	1814.3429	86.6786	11.5664	114.3364	100.5984	0.3737
3203	1801.0550	86.2156	11.6329	115.1990	101.2709	0.4347
3204	1798.3216	86.1792	11.5387	115.7041	101.5246	0.3942
3205	1791.3525	86.1377	11.4582	115.4060	102.0276	0.3952
3206	1790.2572	86.3038	11.4003	115.0240	102.2254	0.1299
3207	1789.3905	85.9197	11.3711	114.6328	102.1831	0.0398
3208	1788.0276	86.2058	11.3860	114.8034	102.3982	-0.0102
3209	1773.9276	85.2293	11.5145	114.7478	102.5802	-0.0144
3210	1767.5290	85.1025	11.4778	114.8256	102.7045	0.0504
3211	1766.8855	85.1495	11.4141	115.1774	102.9742	0.1973
3212	1775.9943	85.1351	11.3291	114.8819	104.0350	0.3034
3213	1777.6194	85.3289	11.2692	114.8769	104.4041	0.3196
3214	1788.3591	85.6476	11.2362	114.0429	103.6972	0.3338
3215	1788.8690	86.0582	11.2784	113.7802	102.9377	0.3638
3216	1779.7270	86.2977	11.2717	114.4781	102.8363	0.2717
3217	1775.4435	85.5470	11.2948	114.0723	102.7127	0.0285
3218	1768.8595	85.3063	11.2918	113.9132	102.4711	-0.0301
3219	1769.9085	85.0066	11.3069	113.4941	102.6167	-0.1142
3220	1784.6767	84.9772	11.3453	112.9982	102.4934	-0.0087
3221	1787.4374	85.1945	11.3579	113.1040	102.9073	0.1621
3222	1792.5406	84.9679	11.4311	112.8028	102.7229	0.2791
3223	1787.0995	85.4948	11.3719	113.2308	102.7300	0.3195
3224	1787.5039	85.4235	11.3923	113.4616	102.2465	0.4269
3225	1792.9309	85.4031	11.5003	113.5212	102.4323	0.3224
3226	1800.8658	85.3608	11.4401	113.8396	102.5963	0.1298
3227	1804.5066	85.3607	11.4167	113.3771	102.8165	0.0610
3228	1801.6886	85.4191	11.3015	113.0612	101.9829	-0.0740
3229	1805.8839	86.3137	11.2697	113.2255	101.9424	-0.0618
3230	1805.7176	86.9061	11.2041	112.4878	102.2807	0.1497
3231	1804.7314	86.8825	11.3579	112.3454	101.7843	0.2015
3232	1799.4924	86.5508	11.5059	112.2906	101.8585	0.2955
3233	1807.0811	86.8987	11.4524	112.7580	101.2357	0.3916
3234	1809.5003	86.3858	11.4317	113.4138	100.8799	0.4626
3235	1814.1821	86.1689	11.4141	113.7805	101.2542	0.3754
3236	1817.0763	86.1742	11.4879	113.8808	101.4788	0.2977
3237	1812.8163	86.1161	11.5476	114.2920	101.8847	0.1184
3238	1808.7118	86.1862	11.5044	114.9696	102.3044	0.0175
3239	1806.5690	86.5001	11.4070	115.1156	102.3817	-0.0164
3240	1809.2531	86.7332	11.5103	114.8780	102.2976	0.1061
3241	1805.5413	86.8567	11.6051	114.7184	102.5701	0.2953
3242	1817.7568	86.4447	11.5877	114.5827	102.8148	0.3117
3243	1816.7798	87.0199	11.5277	114.6177	102.8408	0.4709
3244	1811.8829	87.4236	11.6311	114.8526	102.9832	0.5391
3245	1822.2703	87.7308	11.6019	115.2556	103.0397	0.3880
3246	1827.0435	87.7285	11.6514	114.8698	103.2948	0.2414
3247	1824.8309	87.9091	11.6043	115.0718	103.3371	0.1064
3248	1818.4532	87.5440	11.7717	115.3052	103.0268	0.0939
3249	1812.7841	87.5642	11.8057	115.3807	102.8837	0.0424
3250	1813.6832	87.6381	11.7759	115.2818	102.8439	0.0643
3251	1817.8856	87.5736	11.7861	115.9164	102.7288	0.2439
3252	1828.5344	86.9273	11.7221	116.8375	103.3562	0.3455
3253	1816.0762	86.3461	11.7546	117.3846	103.6839	0.4576
3254	1817.2189	86.6408	11.7274	117.0324	103.6844	0.5237
3255	1818.7532	87.0479	11.6460	116.8177	103.4979	0.3148
3256	1811.9254	87.3902	11.5863	116.3415	103.7459	0.1886
3257	1800.6603	87.0670	11.6814	116.0756	103.9730	0.0448
3258	1793.3689	86.9892	11.6279	116.2619	104.0099	-0.0787
3259	1791.0927	86.6903	11.6776	115.9463	104.3848	-0.0890
3260	1783.8667	86.4368	11.6552	116.3782	104.3906	0.0832
3261	1781.0515	86.7503	11.6492	116.5919	104.7532	0.1455
3262	1787.7998	86.5742	11.5440	116.4683	105.2868	0.3287
3263	1792.4591	85.7780	11.6124	116.6035	105.4326	0.5317
3264	1804.9805	85.8766	11.5894	116.3031	105.3877	0.5573
3265	1805.8340	86.7515	11.5729	116.4403	105.5561	0.3823
3266	1797.8082	86.9718	11.4831	115.6525	105.4453	0.2527
3267	1798.0479	86.6251	11.5074	115.6153	105.5251	0.0405
3268	1785.7124	86.5811	11.4786	115.2662	105.1223	0.0131
3269	1798.5352	85.9750	11.4580	115.2938	104.8992	-0.0319
3270	1799.6085	85.5170	11.4600	115.2301	104.1557	0.0411
3271	1798.1240	85.7140	11.4747	115.0937	104.1348	0.2057
3272	1808.3871	85.7422	11.5411	115.3319	104.4486	0.4011
3273	1802.8356	86.8613	11.6257	114.8463	104.2508	0.4543
3274	1802.7426	86.6469	11.6079	114.8891	103.9876	0.4759
3275	1802.7367	87.0804	11.6178	114.8241	104.2611	0.4533
3276	1796.3215	86.5108	11.6247	115.1839	104.2741	0.3078
3277	1795.0667	86.7075	11.5852	114.9862	103.8919	0.1582
3278	1799.5871	87.0098	11.6080	115.2710	104.1934	0.0406
3279	1800.7513	86.4211	11.5489	115.8643	104.2002	0.0462
3280	1788.0183	86.3428	11.4837	115.8563	104.3998	0.2270
3281	1788.5231	86.4344	11.5005	115.6297	104.5928	0.2617
3282	1791.0084	86.3385	11.5363	115.6521	104.1206	0.3971
3283	1780.2984	86.1447	11.5849	115.5532	104.4826	0.4837
3284	1785.1373	85.2022	11.5625	115.5947	104.2805	0.4079
3285	1780.9457	85.5863	11.5169	115.8638	104.0848	0.2791
3286	1774.3957	85.6819	11.4485	115.4473	104.2431	0.2079
3287	1780.9490	84.9996	11.3921	115.7712	104.4532	0.0940
3288	1783.9892	85.5921	11.4262	115.8461	104.9657	0.0420
3289	1772.2633	85.7650	11.4258	115.5761	105.2436	-0.0108
3290	1768.2477	85.0504	11.4108	114.6907	104.9835	0.0758
3291	1783.1802	85.1925	11.3222	114.4647	104.3274	0.1781
3292	1784.1916	85.5170	11.3237	114.4445	103.4673	0.3102
3293	1788.5482	85.1544	11.3761	114.3917	103.3729	0.4310
3294	1796.4856	85.2975	11.3434	114.1792	103.3108	0.4853
3295	1793.8179	85.4601	11.3236	113.8567	103.1072	0.3853
3296	1794.2735	85.3635	11.3267	113.1835	102.9000	0.1907
3297	1788.1133	85.4319	11.4338	112.9713	102.8805	0.0776
3298	1791.1875	86.0572	11.3185	113.0194	102.2337	-0.0695
3299	1796.4129	86.2052	11.3316	112.7906	101.8056	-0.0701
3300	1770.6142	85.7913	11.3537	112.4907	101.0964	0.0780
3301	1744.8096	85.2086	11.3953	112.5991	101.5659	0.2824
3302	1704.7936	84.6469	11.3954	113.1165	101.6591	0.4057
3303	1674.1224	84.1146	11.4158	113.2478	101.6760	0.4024
3304	1642.2247	83.0901	11.3349	113.7575	101.6501	0.3788
3305	1619.7564	81.7270	11.2046	114.3815	102.5767	0.1121
3306	1611.8802	80.6997	11.1077	113.9220	102.7311	-0.0320
3307	1590.6631	80.0235	11.0011	113.6765	103.6532	-0.1401
3308	1574.6922	79.0134	10.9542	113.5842	103.3694	-0.1816
3309	1548.5202	77.5009	10.6951	112.5622	102.9134	-0.1771
3310	1530.1194	77.2481	10.5671	111.9674	102.3592	-0.1178
3311	1507.3651	76.9527	10.5214	111.2002	102.0676	-0.0137
3312	1489.8809	76.0403	10.5244	110.0233	101.6026	0.0566
3313	1459.6162	75.2605	10.4491	109.5621	101.0855	0.1455
3314	1448.5585	73.6341	10.2232	108.8781	100.5139	0.1737
3315	1433.3133	72.5427	10.1346	107.4602	100.3430	0.1636
3316	1427.4780	71.5149	10.0188	106.4915	100.0654	-0.0112
3317	1434.8635	70.7218	9.9192	105.2126	99.4672	-0.1753
3318	1422.0155	69.3786	9.7402	104.0220	98.3839	-0.2540
3319	1409.0390	69.2582	9.6774	103.2259	97.5333	-0.3053
3320	1399.0115	68.8800	9.5435	102.6756	96.4912	-0.1422
3321	1402.3707	68.6013	9.4092	101.5499	95.6524	-0.0336
3322	1400.4725	68.6190	9.3195	100.1762	95.1644	0.0552
3323	1378.3199	68.3709	9.2178	98.4212	93.7277	0.2234
3324	1369.8472	68.2186	9.2510	97.3444	92.4530	0.3136
